timestamp,device_id,facility_id,temperature,pressure,vibration,status,production_rate,quality_score
2025-11-14 05:45:12,SENSOR_009,FAC_DEN,19.68,102.14,1.64,NORMAL,93,95.77
2025-11-14 05:20:12,SENSOR_019,FAC_CHI,20.69,104.78,1.09,NORMAL,90,94.16
2025-11-14 05:18:12,SENSOR_005,FAC_CHI,26.72,97.26,0.81,NORMAL,100,96.83
2025-11-14 05:21:12,SENSOR_013,FAC_SEA,25.86,102.42,1.89,NORMAL,94,92.75
2025-11-14 05:42:12,SENSOR_015,FAC_CHI,23.92,104.91,0.78,NORMAL,108,94.61
2025-11-14 05:18:12,SENSOR_012,FAC_CHI,26.13,98.16,0.43,NORMAL,119,88.81
2025-11-14 05:38:12,SENSOR_014,FAC_SEA,18.21,98.52,0.6,NORMAL,113,87.9
2025-11-14 05:01:12,SENSOR_007,FAC_DEN,25.08,96.16,1.48,NORMAL,113,86.73
2025-11-14 06:29:12,SENSOR_004,FAC_CHI,26.46,101.02,0.33,NORMAL,89,87.96
2025-11-14 06:43:12,SENSOR_015,FAC_ATL,25.97,99.69,1.99,WARNING,97,87.16
2025-11-14 05:59:12,SENSOR_014,FAC_CHI,27.59,97.08,0.31,WARNING,94,89.82
2025-11-14 06:22:12,SENSOR_003,FAC_CHI,22.46,100.77,2.23,NORMAL,94,96.71
2025-11-14 06:10:12,SENSOR_011,FAC_ATL,21.82,100.74,1.2,WARNING,82,87.44
2025-11-14 05:58:12,SENSOR_002,FAC_ATL,25.07,99.33,1.37,NORMAL,97,94.87
2025-11-14 06:21:12,SENSOR_005,FAC_ATL,18.15,96.0,1.59,NORMAL,99,96.86
2025-11-14 06:11:12,SENSOR_020,FAC_SEA,18.47,101.95,2.07,WARNING,83,87.76
2025-11-14 06:26:12,SENSOR_007,FAC_SEA,22.05,103.14,0.11,NORMAL,86,94.54
2025-11-14 06:13:12,SENSOR_016,FAC_DEN,27.55,99.93,2.28,NORMAL,107,94.11
2025-11-14 07:44:12,SENSOR_003,FAC_DEN,21.55,104.88,0.45,NORMAL,106,96.8
2025-11-14 07:43:12,SENSOR_007,FAC_DEN,25.28,102.85,1.98,NORMAL,117,95.11
2025-11-14 07:13:12,SENSOR_006,FAC_SEA,22.43,100.96,0.3,NORMAL,80,99.11
2025-11-14 07:13:12,SENSOR_013,FAC_DEN,26.89,104.99,0.65,NORMAL,111,99.32
2025-11-14 07:05:12,SENSOR_014,FAC_CHI,22.46,100.05,0.91,WARNING,84,87.2
2025-11-14 06:57:12,SENSOR_004,FAC_DEN,27.69,104.14,0.3,NORMAL,84,94.87
2025-11-14 07:30:12,SENSOR_012,FAC_CHI,19.94,101.82,1.87,WARNING,80,90.95
2025-11-14 07:03:12,SENSOR_005,FAC_CHI,18.92,98.32,1.62,NORMAL,117,98.82
2025-11-14 07:27:12,SENSOR_008,FAC_CHI,26.63,97.66,2.36,CRITICAL,97,97.22
2025-11-14 07:13:12,SENSOR_001,FAC_CHI,19.37,101.98,1.66,NORMAL,87,88.04
2025-11-14 08:32:12,SENSOR_008,FAC_DEN,26.45,99.18,0.79,NORMAL,116,98.42
2025-11-14 08:18:12,SENSOR_007,FAC_SEA,22.22,104.99,1.39,NORMAL,90,86.4
2025-11-14 08:36:12,SENSOR_018,FAC_ATL,20.35,104.54,1.26,NORMAL,102,96.68
2025-11-14 07:51:12,SENSOR_019,FAC_DEN,23.89,96.18,0.55,NORMAL,99,86.6
2025-11-14 07:54:12,SENSOR_003,FAC_DEN,27.09,103.41,1.25,NORMAL,114,95.35
2025-11-14 08:38:12,SENSOR_010,FAC_DEN,26.29,99.92,2.39,WARNING,99,91.99
2025-11-14 08:39:12,SENSOR_005,FAC_DEN,22.41,98.02,1.13,WARNING,116,95.85
2025-11-14 07:56:12,SENSOR_006,FAC_CHI,18.46,95.53,1.42,CRITICAL,89,85.4
2025-11-14 08:07:12,SENSOR_016,FAC_DEN,24.05,97.86,2.06,WARNING,89,97.27
2025-11-14 08:22:12,SENSOR_015,FAC_SEA,26.52,95.92,1.98,CRITICAL,110,89.45
2025-11-14 09:15:12,SENSOR_011,FAC_ATL,27.92,102.71,0.51,NORMAL,93,93.89
2025-11-14 09:14:12,SENSOR_001,FAC_DEN,24.21,99.98,0.91,CRITICAL,86,89.45
2025-11-14 08:57:12,SENSOR_008,FAC_ATL,26.65,97.39,0.7,NORMAL,88,90.85
2025-11-14 09:43:12,SENSOR_015,FAC_CHI,26.58,103.84,1.31,WARNING,103,89.26
2025-11-14 09:02:12,SENSOR_009,FAC_DEN,27.59,104.52,0.3,NORMAL,115,88.62
2025-11-14 09:39:12,SENSOR_007,FAC_ATL,22.06,98.39,1.32,NORMAL,99,90.21
2025-11-14 08:55:12,SENSOR_005,FAC_SEA,20.99,95.65,1.08,WARNING,91,96.05
2025-11-14 09:29:12,SENSOR_004,FAC_CHI,25.24,97.32,1.8,CRITICAL,86,89.95
2025-11-14 08:55:12,SENSOR_016,FAC_DEN,25.53,99.54,2.17,NORMAL,116,87.17
2025-11-14 09:05:12,SENSOR_017,FAC_CHI,18.18,97.49,1.65,NORMAL,97,95.31
2025-11-14 10:42:12,SENSOR_019,FAC_SEA,27.84,98.58,1.16,CRITICAL,91,89.47
2025-11-14 10:32:12,SENSOR_010,FAC_CHI,19.92,95.78,0.84,CRITICAL,88,95.79
2025-11-14 10:27:12,SENSOR_004,FAC_ATL,19.64,102.36,1.23,NORMAL,118,87.95
2025-11-14 10:15:12,SENSOR_017,FAC_SEA,18.52,101.62,1.53,NORMAL,94,87.65
2025-11-14 09:50:12,SENSOR_015,FAC_SEA,18.88,104.36,0.11,NORMAL,108,95.31
2025-11-14 10:17:12,SENSOR_003,FAC_ATL,20.95,102.97,0.9,WARNING,80,89.12
2025-11-14 10:19:12,SENSOR_014,FAC_ATL,26.64,101.68,2.3,NORMAL,114,88.76
2025-11-14 10:06:12,SENSOR_006,FAC_SEA,26.7,95.52,2.03,CRITICAL,94,96.46
2025-11-14 09:58:12,SENSOR_008,FAC_DEN,22.38,104.0,1.96,NORMAL,97,87.12
2025-11-14 10:07:12,SENSOR_001,FAC_CHI,20.05,103.08,1.34,NORMAL,92,86.97
2025-11-14 11:05:12,SENSOR_013,FAC_ATL,21.15,99.41,0.54,NORMAL,113,91.57
2025-11-14 11:44:12,SENSOR_004,FAC_DEN,27.72,102.89,1.71,NORMAL,102,85.45
2025-11-14 11:18:12,SENSOR_015,FAC_DEN,23.41,100.23,0.87,NORMAL,120,88.8
2025-11-14 11:04:12,SENSOR_010,FAC_CHI,23.44,98.55,2.14,NORMAL,84,93.93
2025-11-14 11:46:12,SENSOR_007,FAC_ATL,26.0,98.3,0.17,NORMAL,93,90.58
2025-11-14 11:37:12,SENSOR_012,FAC_SEA,22.26,98.31,0.4,CRITICAL,105,95.74
2025-11-14 11:32:12,SENSOR_006,FAC_DEN,25.09,103.0,1.17,CRITICAL,88,96.37
2025-11-14 10:54:12,SENSOR_019,FAC_CHI,25.78,96.45,0.1,NORMAL,98,98.47
2025-11-14 11:15:12,SENSOR_001,FAC_CHI,22.28,96.58,2.45,WARNING,120,97.25
2025-11-14 10:49:12,SENSOR_005,FAC_DEN,27.21,98.2,0.38,NORMAL,112,93.96
2025-11-14 12:13:12,SENSOR_005,FAC_SEA,20.26,100.98,1.33,NORMAL,89,91.58
2025-11-14 11:48:12,SENSOR_012,FAC_CHI,24.6,104.84,1.26,WARNING,99,87.81
2025-11-14 11:57:12,SENSOR_011,FAC_DEN,25.13,101.67,1.56,CRITICAL,95,91.21
2025-11-14 12:45:12,SENSOR_018,FAC_CHI,25.86,100.55,0.37,WARNING,101,92.0
2025-11-14 11:59:12,SENSOR_015,FAC_CHI,18.87,103.83,0.62,NORMAL,107,98.52
2025-11-14 12:15:12,SENSOR_019,FAC_SEA,22.51,102.75,0.57,NORMAL,103,93.64
2025-11-14 12:44:12,SENSOR_002,FAC_CHI,21.99,96.62,0.61,NORMAL,80,89.53
2025-11-14 12:20:12,SENSOR_013,FAC_CHI,23.21,102.52,2.08,CRITICAL,96,93.07
2025-11-14 12:23:12,SENSOR_016,FAC_DEN,18.03,104.54,1.56,NORMAL,104,88.43
2025-11-14 12:44:12,SENSOR_020,FAC_CHI,22.0,102.28,1.25,NORMAL,110,89.55
2025-11-14 13:24:12,SENSOR_016,FAC_SEA,18.8,97.04,0.7,NORMAL,118,94.08
2025-11-14 13:32:12,SENSOR_005,FAC_DEN,19.4,101.36,1.79,CRITICAL,99,87.73
2025-11-14 13:13:12,SENSOR_015,FAC_CHI,26.77,96.78,1.02,CRITICAL,87,97.8
2025-11-14 12:49:12,SENSOR_004,FAC_CHI,21.17,100.64,1.64,NORMAL,104,89.97
2025-11-14 13:39:12,SENSOR_001,FAC_ATL,22.05,100.3,1.89,WARNING,96,89.43
2025-11-14 13:45:12,SENSOR_018,FAC_DEN,19.74,99.88,1.76,WARNING,93,95.72
2025-11-14 13:33:12,SENSOR_014,FAC_SEA,21.88,101.29,0.35,NORMAL,98,96.84
2025-11-14 13:31:12,SENSOR_019,FAC_DEN,25.49,99.89,0.98,WARNING,91,88.7
2025-11-14 13:44:12,SENSOR_017,FAC_DEN,20.18,104.32,1.6,NORMAL,98,88.53
2025-11-14 12:57:12,SENSOR_011,FAC_SEA,21.23,103.33,2.33,CRITICAL,88,86.39
2025-11-14 13:58:12,SENSOR_006,FAC_CHI,18.05,104.83,1.12,WARNING,98,89.6
2025-11-14 14:24:12,SENSOR_005,FAC_ATL,21.18,97.49,0.77,NORMAL,83,91.96
2025-11-14 14:34:12,SENSOR_018,FAC_CHI,18.43,100.72,0.84,CRITICAL,110,92.57
2025-11-14 14:32:12,SENSOR_002,FAC_DEN,19.4,99.54,0.37,NORMAL,114,85.18
2025-11-14 13:54:12,SENSOR_017,FAC_CHI,21.18,96.27,1.13,NORMAL,112,88.89
2025-11-14 14:16:12,SENSOR_001,FAC_CHI,27.11,96.96,1.55,CRITICAL,119,95.8
2025-11-14 14:24:12,SENSOR_012,FAC_CHI,22.63,95.81,1.16,CRITICAL,108,88.16
2025-11-14 14:11:12,SENSOR_004,FAC_CHI,25.6,103.39,2.13,NORMAL,95,99.24
2025-11-14 13:57:12,SENSOR_016,FAC_CHI,22.32,98.75,1.75,NORMAL,119,92.71
2025-11-14 14:03:12,SENSOR_015,FAC_CHI,19.32,95.79,0.96,NORMAL,105,90.48
2025-11-14 15:18:12,SENSOR_004,FAC_SEA,26.6,101.59,2.44,NORMAL,90,85.61
2025-11-14 15:19:12,SENSOR_018,FAC_SEA,18.78,104.21,1.65,NORMAL,117,93.57
2025-11-14 15:34:12,SENSOR_013,FAC_CHI,25.39,103.91,1.5,NORMAL,110,87.29
2025-11-14 15:01:12,SENSOR_016,FAC_DEN,19.64,104.79,2.38,WARNING,91,97.23
2025-11-14 15:28:12,SENSOR_002,FAC_ATL,25.14,102.85,2.4,NORMAL,84,97.08
2025-11-14 15:00:12,SENSOR_012,FAC_CHI,24.58,101.47,1.32,CRITICAL,99,91.28
2025-11-14 15:11:12,SENSOR_006,FAC_ATL,25.06,104.16,0.36,CRITICAL,99,90.15
2025-11-14 15:46:12,SENSOR_014,FAC_ATL,23.91,99.05,2.36,WARNING,95,93.17
2025-11-14 15:24:12,SENSOR_015,FAC_CHI,25.9,95.04,0.61,CRITICAL,116,91.22
2025-11-14 15:16:12,SENSOR_003,FAC_CHI,21.46,99.22,1.75,WARNING,119,85.97
2025-11-14 16:37:12,SENSOR_008,FAC_SEA,24.18,98.89,1.39,WARNING,110,91.12
2025-11-14 16:38:12,SENSOR_017,FAC_ATL,19.41,98.64,2.22,NORMAL,80,92.18
2025-11-14 16:15:12,SENSOR_006,FAC_ATL,25.31,98.24,1.6,NORMAL,109,99.24
2025-11-14 16:34:12,SENSOR_001,FAC_CHI,22.88,95.73,1.46,NORMAL,94,91.59
2025-11-14 16:10:12,SENSOR_007,FAC_CHI,19.12,97.89,2.09,NORMAL,85,99.31
2025-11-14 16:40:12,SENSOR_002,FAC_SEA,24.35,102.73,2.42,NORMAL,84,97.67
2025-11-14 16:08:12,SENSOR_004,FAC_ATL,19.96,102.76,0.49,NORMAL,85,88.97
2025-11-14 15:56:12,SENSOR_019,FAC_SEA,24.07,99.54,0.8,WARNING,111,99.49
2025-11-14 16:27:12,SENSOR_012,FAC_ATL,21.61,97.12,0.62,WARNING,117,86.16
2025-11-14 16:35:12,SENSOR_018,FAC_SEA,26.68,101.82,0.62,NORMAL,89,91.93
2025-11-14 17:37:12,SENSOR_005,FAC_SEA,27.19,98.85,0.13,NORMAL,117,99.17
2025-11-14 17:22:12,SENSOR_010,FAC_ATL,19.69,97.38,1.32,NORMAL,101,98.42
2025-11-14 17:12:12,SENSOR_003,FAC_SEA,25.15,98.16,2.08,CRITICAL,102,93.15
2025-11-14 17:13:12,SENSOR_015,FAC_SEA,22.13,101.32,2.33,CRITICAL,82,92.04
2025-11-14 17:17:12,SENSOR_017,FAC_CHI,18.29,104.67,1.52,NORMAL,97,92.41
2025-11-14 17:19:12,SENSOR_004,FAC_ATL,23.48,103.11,2.01,NORMAL,118,99.42
2025-11-14 17:30:12,SENSOR_009,FAC_CHI,18.36,102.97,0.47,CRITICAL,103,95.29
2025-11-14 17:04:12,SENSOR_012,FAC_SEA,18.7,98.23,0.36,WARNING,104,91.13
2025-11-14 17:40:12,SENSOR_001,FAC_ATL,24.34,96.17,1.95,NORMAL,83,90.43
2025-11-14 17:38:12,SENSOR_002,FAC_ATL,20.57,104.45,2.48,WARNING,120,85.06
2025-11-14 18:18:12,SENSOR_010,FAC_DEN,24.11,95.14,2.14,WARNING,88,87.89
2025-11-14 18:36:12,SENSOR_007,FAC_ATL,26.09,104.38,1.07,NORMAL,96,97.58
2025-11-14 18:02:12,SENSOR_001,FAC_CHI,24.81,104.25,0.65,CRITICAL,103,95.31
2025-11-14 18:33:12,SENSOR_006,FAC_SEA,20.36,96.34,0.81,NORMAL,109,86.68
2025-11-14 18:28:12,SENSOR_020,FAC_ATL,18.91,97.7,0.92,NORMAL,94,97.91
2025-11-14 17:55:12,SENSOR_008,FAC_CHI,21.13,100.14,2.28,CRITICAL,119,93.64
2025-11-14 18:21:12,SENSOR_015,FAC_CHI,18.37,101.89,0.36,CRITICAL,91,90.96
2025-11-14 18:12:12,SENSOR_013,FAC_CHI,22.62,103.32,2.17,NORMAL,119,96.61
2025-11-14 18:05:12,SENSOR_018,FAC_CHI,24.09,104.33,2.0,NORMAL,104,98.91
2025-11-14 18:29:12,SENSOR_003,FAC_CHI,19.52,98.13,0.51,NORMAL,117,97.0
2025-11-14 19:14:12,SENSOR_006,FAC_CHI,23.94,100.33,1.71,WARNING,97,87.15
2025-11-14 19:28:12,SENSOR_019,FAC_DEN,23.97,103.79,1.38,NORMAL,103,88.58
2025-11-14 19:05:12,SENSOR_009,FAC_DEN,22.95,104.75,2.43,NORMAL,95,88.23
2025-11-14 19:24:12,SENSOR_018,FAC_DEN,23.26,104.1,2.37,NORMAL,91,90.22
2025-11-14 19:39:12,SENSOR_017,FAC_CHI,23.62,102.72,1.37,NORMAL,93,85.64
2025-11-14 19:26:12,SENSOR_016,FAC_ATL,27.38,103.71,0.42,CRITICAL,105,98.5
2025-11-14 19:28:12,SENSOR_005,FAC_DEN,19.1,96.22,1.04,CRITICAL,81,91.64
2025-11-14 18:56:12,SENSOR_011,FAC_ATL,23.84,97.66,0.61,NORMAL,96,89.85
2025-11-14 19:18:12,SENSOR_010,FAC_CHI,20.9,100.88,1.29,NORMAL,80,88.75
2025-11-14 19:29:12,SENSOR_003,FAC_CHI,23.03,100.55,0.23,WARNING,106,87.34
2025-11-14 20:15:12,SENSOR_001,FAC_CHI,22.93,95.11,1.28,NORMAL,87,88.56
2025-11-14 20:06:12,SENSOR_020,FAC_DEN,27.18,104.61,0.47,NORMAL,110,93.96
2025-11-14 20:01:12,SENSOR_005,FAC_DEN,19.0,101.34,2.36,WARNING,89,87.43
2025-11-14 20:42:12,SENSOR_019,FAC_SEA,27.61,103.77,0.96,NORMAL,80,90.6
2025-11-14 20:43:12,SENSOR_003,FAC_SEA,24.11,96.17,1.47,CRITICAL,99,95.42
2025-11-14 20:02:12,SENSOR_018,FAC_CHI,23.14,97.19,1.96,NORMAL,82,92.81
2025-11-14 20:16:12,SENSOR_011,FAC_ATL,18.22,102.5,0.25,NORMAL,113,86.92
2025-11-14 19:57:12,SENSOR_015,FAC_ATL,26.3,99.93,1.37,CRITICAL,107,96.84
2025-11-14 20:31:12,SENSOR_006,FAC_DEN,21.9,97.11,0.84,NORMAL,113,94.96
2025-11-14 19:58:12,SENSOR_004,FAC_CHI,27.22,101.39,2.31,NORMAL,111,85.12
2025-11-14 21:40:12,SENSOR_011,FAC_CHI,27.82,99.83,1.46,CRITICAL,109,95.47
2025-11-14 20:59:12,SENSOR_017,FAC_SEA,23.79,97.71,0.86,NORMAL,91,95.67
2025-11-14 21:04:12,SENSOR_014,FAC_SEA,18.72,104.16,1.89,NORMAL,94,88.5
2025-11-14 20:47:12,SENSOR_019,FAC_DEN,18.76,101.97,1.45,NORMAL,98,87.65
2025-11-14 21:22:12,SENSOR_016,FAC_ATL,19.71,101.68,0.88,NORMAL,98,93.13
2025-11-14 21:16:12,SENSOR_001,FAC_ATL,26.28,100.15,0.86,CRITICAL,100,85.68
2025-11-14 21:19:12,SENSOR_010,FAC_ATL,18.47,100.58,1.08,WARNING,115,85.97
2025-11-14 21:33:12,SENSOR_013,FAC_CHI,23.24,100.37,1.82,NORMAL,99,99.17
2025-11-14 21:40:12,SENSOR_005,FAC_ATL,26.94,97.77,1.23,WARNING,108,93.47
2025-11-14 21:14:12,SENSOR_003,FAC_ATL,20.53,103.12,0.3,CRITICAL,113,87.86
2025-11-14 22:38:12,SENSOR_009,FAC_DEN,21.32,101.42,1.82,WARNING,93,92.99
2025-11-14 22:02:12,SENSOR_012,FAC_SEA,22.34,103.42,1.25,CRITICAL,120,90.62
2025-11-14 22:20:12,SENSOR_018,FAC_ATL,25.47,97.19,0.56,NORMAL,119,93.01
2025-11-14 22:17:12,SENSOR_006,FAC_DEN,26.18,99.37,0.29,NORMAL,112,97.43
2025-11-14 22:25:12,SENSOR_003,FAC_CHI,19.11,104.07,2.34,NORMAL,106,93.25
2025-11-14 22:00:12,SENSOR_010,FAC_SEA,20.76,95.31,0.85,NORMAL,114,96.04
2025-11-14 22:14:12,SENSOR_013,FAC_DEN,20.68,104.65,2.32,NORMAL,116,93.12
2025-11-14 21:51:12,SENSOR_016,FAC_CHI,18.64,101.0,0.5,NORMAL,100,96.07
2025-11-14 21:58:12,SENSOR_017,FAC_CHI,26.12,97.65,1.56,WARNING,85,88.55
2025-11-14 21:56:12,SENSOR_014,FAC_DEN,18.2,104.82,0.83,CRITICAL,115,98.16
2025-11-14 23:46:12,SENSOR_017,FAC_CHI,20.22,101.19,0.59,WARNING,104,85.64
2025-11-14 23:12:12,SENSOR_016,FAC_SEA,23.68,103.1,1.06,NORMAL,86,94.81
2025-11-14 23:34:12,SENSOR_003,FAC_CHI,22.19,98.3,1.08,NORMAL,119,93.07
2025-11-14 22:55:12,SENSOR_005,FAC_CHI,20.58,98.08,2.03,CRITICAL,103,86.27
2025-11-14 23:44:12,SENSOR_014,FAC_SEA,25.59,100.14,1.26,NORMAL,85,99.32
2025-11-14 23:30:12,SENSOR_009,FAC_SEA,22.54,95.03,1.63,NORMAL,115,92.03
2025-11-14 23:18:12,SENSOR_012,FAC_ATL,20.44,102.57,1.4,NORMAL,95,87.45
2025-11-14 22:59:12,SENSOR_011,FAC_ATL,19.49,100.16,1.34,NORMAL,104,88.0
2025-11-14 23:22:12,SENSOR_006,FAC_CHI,21.29,101.67,1.96,WARNING,116,98.36
2025-11-14 23:22:12,SENSOR_013,FAC_DEN,20.95,103.1,0.42,NORMAL,118,93.54
2025-11-15 00:30:12,SENSOR_016,FAC_ATL,22.23,103.11,2.18,NORMAL,114,94.05
2025-11-15 00:31:12,SENSOR_009,FAC_ATL,24.95,101.49,1.37,NORMAL,98,85.15
2025-11-15 00:44:12,SENSOR_002,FAC_SEA,23.9,99.31,0.85,NORMAL,86,98.99
2025-11-15 00:09:12,SENSOR_014,FAC_SEA,27.9,96.54,0.33,WARNING,108,96.29
2025-11-15 00:11:12,SENSOR_013,FAC_SEA,25.91,104.9,1.03,NORMAL,107,91.64
2025-11-15 00:42:12,SENSOR_006,FAC_SEA,27.22,100.86,0.27,NORMAL,91,97.25
2025-11-14 23:48:12,SENSOR_017,FAC_CHI,23.75,102.44,1.71,NORMAL,101,96.9
2025-11-15 00:00:12,SENSOR_005,FAC_CHI,19.78,95.8,2.31,NORMAL,90,86.43
2025-11-15 00:01:12,SENSOR_007,FAC_DEN,24.32,100.49,0.19,NORMAL,87,99.16
2025-11-15 00:07:12,SENSOR_003,FAC_DEN,26.96,104.0,0.27,WARNING,116,92.52
2025-11-15 00:51:12,SENSOR_013,FAC_SEA,25.49,102.57,1.56,WARNING,114,85.59
2025-11-15 01:25:12,SENSOR_005,FAC_SEA,27.89,102.17,1.03,NORMAL,120,99.36
2025-11-15 01:11:12,SENSOR_020,FAC_SEA,19.82,100.15,2.3,NORMAL,84,89.03
2025-11-15 01:45:12,SENSOR_009,FAC_DEN,21.16,102.1,1.83,WARNING,80,99.28
2025-11-15 00:53:12,SENSOR_007,FAC_SEA,21.87,97.67,1.45,NORMAL,108,97.33
2025-11-15 01:37:12,SENSOR_014,FAC_SEA,25.92,99.02,1.24,NORMAL,105,96.52
2025-11-15 01:20:12,SENSOR_015,FAC_DEN,22.51,101.32,2.0,CRITICAL,88,87.33
2025-11-15 01:26:12,SENSOR_010,FAC_ATL,24.69,98.04,0.9,NORMAL,84,98.18
2025-11-15 01:38:12,SENSOR_012,FAC_DEN,18.85,104.83,0.46,NORMAL,104,96.74
2025-11-15 01:31:12,SENSOR_018,FAC_ATL,21.3,95.33,2.07,NORMAL,80,97.35
2025-11-15 02:33:12,SENSOR_004,FAC_ATL,19.77,99.08,0.51,NORMAL,112,91.34
2025-11-15 02:10:12,SENSOR_018,FAC_SEA,23.95,95.56,1.84,CRITICAL,106,88.32
2025-11-15 02:03:12,SENSOR_001,FAC_ATL,24.62,96.4,1.88,NORMAL,93,96.34
2025-11-15 01:56:12,SENSOR_019,FAC_DEN,22.49,103.07,1.57,NORMAL,112,97.87
2025-11-15 02:29:12,SENSOR_007,FAC_ATL,27.67,102.87,1.72,NORMAL,95,95.32
2025-11-15 02:16:12,SENSOR_009,FAC_ATL,27.34,96.57,1.28,WARNING,80,91.21
2025-11-15 01:49:12,SENSOR_005,FAC_ATL,22.13,101.2,1.48,NORMAL,98,91.61
2025-11-15 02:07:12,SENSOR_020,FAC_ATL,19.99,102.08,1.14,NORMAL,100,86.43
2025-11-15 02:14:12,SENSOR_008,FAC_ATL,22.09,100.64,0.74,CRITICAL,97,88.65
2025-11-15 02:39:12,SENSOR_016,FAC_ATL,24.47,95.47,1.01,NORMAL,103,88.13
2025-11-15 02:51:12,SENSOR_007,FAC_ATL,19.0,104.29,0.13,NORMAL,107,86.4
2025-11-15 02:59:12,SENSOR_005,FAC_CHI,26.93,102.29,2.05,CRITICAL,95,92.04
2025-11-15 03:34:12,SENSOR_011,FAC_DEN,23.88,103.5,0.18,NORMAL,113,90.15
2025-11-15 03:20:12,SENSOR_018,FAC_ATL,27.93,102.39,0.82,WARNING,99,87.96
2025-11-15 03:46:12,SENSOR_010,FAC_DEN,18.79,101.95,0.19,WARNING,91,93.13
2025-11-15 03:34:12,SENSOR_014,FAC_SEA,19.62,102.19,1.45,WARNING,112,97.0
2025-11-15 02:50:12,SENSOR_004,FAC_DEN,27.59,99.22,2.04,CRITICAL,98,89.69
2025-11-15 03:27:12,SENSOR_008,FAC_DEN,26.88,96.37,0.42,NORMAL,106,89.71
2025-11-15 03:20:12,SENSOR_009,FAC_ATL,25.25,104.78,1.49,WARNING,86,88.55
2025-11-15 02:57:12,SENSOR_015,FAC_ATL,26.55,104.89,1.62,CRITICAL,111,88.78
2025-11-15 04:37:12,SENSOR_003,FAC_DEN,23.93,101.51,1.06,NORMAL,98,90.03
2025-11-15 04:44:12,SENSOR_007,FAC_SEA,25.24,98.45,0.4,NORMAL,111,92.28
2025-11-15 04:32:12,SENSOR_016,FAC_DEN,21.95,96.27,0.83,CRITICAL,117,87.39
2025-11-15 03:54:12,SENSOR_004,FAC_SEA,18.21,96.87,0.69,NORMAL,108,85.05
2025-11-15 04:00:12,SENSOR_005,FAC_ATL,23.67,100.72,2.14,NORMAL,117,86.02
2025-11-15 04:04:12,SENSOR_002,FAC_DEN,23.34,103.9,2.25,NORMAL,95,85.71
2025-11-15 04:35:12,SENSOR_009,FAC_CHI,18.75,100.41,0.15,WARNING,83,90.97
2025-11-15 04:40:12,SENSOR_006,FAC_ATL,21.87,100.34,0.23,CRITICAL,117,95.04
2025-11-15 03:57:12,SENSOR_012,FAC_DEN,26.51,104.1,1.05,NORMAL,91,96.8
2025-11-15 04:22:12,SENSOR_011,FAC_SEA,27.85,99.88,1.68,NORMAL,86,98.81
2025-11-15 05:09:12,SENSOR_003,FAC_DEN,18.65,96.08,0.32,NORMAL,97,85.03
2025-11-15 05:16:12,SENSOR_012,FAC_ATL,26.3,104.07,2.21,NORMAL,81,94.01
2025-11-15 05:04:12,SENSOR_007,FAC_DEN,23.85,98.67,0.52,CRITICAL,114,92.26
2025-11-15 05:41:12,SENSOR_019,FAC_CHI,23.56,97.67,0.34,CRITICAL,97,87.82
2025-11-15 05:17:12,SENSOR_008,FAC_ATL,22.58,95.83,0.26,NORMAL,100,90.5
2025-11-15 05:22:12,SENSOR_016,FAC_DEN,18.36,102.17,1.89,CRITICAL,108,98.88
2025-11-15 05:23:12,SENSOR_002,FAC_DEN,22.38,104.34,1.31,NORMAL,110,93.08
2025-11-15 05:10:12,SENSOR_020,FAC_SEA,24.41,98.94,0.47,NORMAL,104,96.45
2025-11-15 05:23:12,SENSOR_018,FAC_CHI,20.57,99.72,0.5,NORMAL,109,86.89
2025-11-15 05:39:12,SENSOR_014,FAC_CHI,18.46,96.95,1.61,CRITICAL,81,91.59
2025-11-15 06:40:12,SENSOR_003,FAC_DEN,27.52,103.19,1.09,NORMAL,109,89.36
2025-11-15 06:46:12,SENSOR_018,FAC_ATL,26.66,104.5,1.21,CRITICAL,113,86.22
2025-11-15 05:51:12,SENSOR_016,FAC_CHI,19.04,95.78,0.84,CRITICAL,81,90.14
2025-11-15 06:40:12,SENSOR_006,FAC_ATL,21.54,99.29,1.67,NORMAL,89,87.23
2025-11-15 06:08:12,SENSOR_012,FAC_ATL,27.6,95.93,0.6,NORMAL,100,97.42
2025-11-15 06:36:12,SENSOR_009,FAC_CHI,21.71,99.27,1.02,CRITICAL,94,93.44
2025-11-15 06:40:12,SENSOR_010,FAC_ATL,18.46,104.93,2.48,NORMAL,96,87.73
2025-11-15 05:56:12,SENSOR_015,FAC_ATL,19.05,104.05,2.47,WARNING,109,89.06
2025-11-15 05:59:12,SENSOR_017,FAC_CHI,21.83,104.93,1.02,NORMAL,100,91.03
2025-11-15 06:32:12,SENSOR_007,FAC_CHI,20.81,103.65,1.77,WARNING,116,95.05
2025-11-15 06:54:12,SENSOR_002,FAC_DEN,18.34,102.68,2.39,CRITICAL,89,95.33
2025-11-15 07:27:12,SENSOR_006,FAC_SEA,27.08,103.42,0.94,NORMAL,92,99.39
2025-11-15 07:29:12,SENSOR_019,FAC_SEA,24.94,102.52,2.08,CRITICAL,112,91.28
2025-11-15 07:25:12,SENSOR_001,FAC_ATL,26.92,96.13,1.06,NORMAL,81,90.97
2025-11-15 07:45:12,SENSOR_011,FAC_ATL,19.48,95.73,0.87,NORMAL,96,98.89
